Date Created ,Text
Sat Mar 18 18:02:39 ," There goes Mawson's cs https:\\/\\/t.co\\/3ENMkWhFGp\"""
Sat Mar 18 18:02:39 ," I'm happy for Afobe. An Arsenal boy. #BOUSWA\"""
Sat Mar 18 18:02:39 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:02:40 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:02:40 , #BOUSWA : BUT POUR BOURNEMOUTH ! Sur une frappe contr\\u00e9e par un d\\u00e9fenseur
Sat Mar 18 18:02:41 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:02:42 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:02:43 ," GOAL!! \\n\\nBournemouth 1-0 Swansea\\n\\n#BOUSWA https:\\/\\/t.co\\/4hnpAik2bF\"""
Sat Mar 18 18:02:45 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:02:48 ," RT @premierleague: KICK-OFF Attention now turns to #BOUSWA at the Vitality Stadium.\\n\\nFollow Matchday Live \\ud83d\\udc49 https:\\/\\/t.co\\/TGrPCVKoHx https:\\/\\u2026\"""
Sat Mar 18 18:02:48 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:02:48 , I'm having a very boring Saturday evening
Sat Mar 18 18:02:49 ," Goal! B. Afobe (31') scores for AFC Bournemouth. AFC Bournemouth 1 - 0 Swansea City\"""
Sat Mar 18 18:02:49 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:02:49 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:02:50 , Gol AFC Bournemouth
Sat Mar 18 18:02:50 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:02:50 ," 0 shots on target so far in #BOUSWA......... \\u25b6\\ufe0f https:\\/\\/t.co\\/M3IiXcnRiY\"""
Sat Mar 18 18:02:50 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:02:51 ," GOAL! Mawson deflects in Afobe's strike. 1-0 #BOUSWA https:\\/\\/t.co\\/QbGPAVs9Y2\"""
Sat Mar 18 18:02:51 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:02:52 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:02:54 ," Swansea backers right now... #BOUSWA https:\\/\\/t.co\\/I2ZfnLToHr \\u25b6\\ufe0f https:\\/\\/t.co\\/iuVWg1890a\"""
Sat Mar 18 18:02:55 ," GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:02:56 ," GOAL! Benik Afobe gives Bournmouth the lead #BOUSWA https:\\/\\/t.co\\/NA3Wm5ldAI\"""
Sat Mar 18 18:02:57 ," Watching a 'live' stream of the AFC Bournemouth game with Twitter on = reading about the goal nearly 60 seconds before actually seeing it.\"""
Sat Mar 18 18:02:57 ," RT @afcbournemouth: 31: Afobe picked the ball up in space just outside the box and he hits a low effort which takes a nick and flies past F\\u2026\"""
Sat Mar 18 18:02:59 ," RT @premierleague: .@SwansOfficial's Gylfi Sigurdsson has made more assists (11) &amp; covered more ground (318.2km) than any other #PL pl\\u2026 \"""
Sat Mar 18 18:03:00 ," GOAL! #AFCB 1-0 #Swans Afobe's effort takes a crucial deflection off Mawson &amp; beats Fabianski. #BOUSWA\\u2026 \\u25b6\\ufe0f https:\\/\\/t.co\\/QBeaGr2zxD\"""
Sat Mar 18 18:03:01 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:03:02 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:03:02 ," LIVE: Bournemouth vs Swansea City https:\\/\\/t.co\\/XRy2gMVqUw (Source: https:\\/\\/t.co\\/E9hsS0His5)\"""
Sat Mar 18 18:03:03 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:03 , #BOUSWA But de Bournemouth 
Sat Mar 18 18:03:03 ," 31' GOAL: Bournemouth. Benik Afobe gives #AFCB a 1-0 lead over Swansea. Watch #BOUSWA now: https:\\/\\/t.co\\/L2A3IXsg9b\"""
Sat Mar 18 18:03:03 ," We are consistent with the 1-3 ! Not bad \\ud83d\\ude0f https:\\/\\/t.co\\/j38xY20li8\"""
Sat Mar 18 18:03:03 ," WOW. GOAL! B. Afobe for Bournemouth Bournemouth 1 Swansea 0 #afcbswa #bouswa #Bournemouth #Swansea #ff247live https:\\/\\/t.co\\/dhsYoXPuaZ\"""
Sat Mar 18 18:03:03 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:03:03 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:05 , If its not King
Sat Mar 18 18:03:05 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:06 ," Fernandez!!!! \\ud83d\\ude21\\ud83d\\ude21\\ud83d\\ude21 every fucking week!!! #BOUSWA #Swans\"""
Sat Mar 18 18:03:07 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:08 ," Potentially a big goal at the bottom of the #PL as a hefty deflection sees Benik Afobe put #AFCB 1-0 up against\\u2026 https:\\/\\/t.co\\/3FPRrJm1Lo\"""
Sat Mar 18 18:03:08 ," RT @OfficialFPL: Goal - AFOBE (To be confirmed)\\nAssist - PUGH (To be confirmed)\\n\\nBournemouth 1-0 Swansea (31 mins) #FPL #BOUSWA\"""
Sat Mar 18 18:03:08 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:03:08 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:09 ," Afobe with the opener... They all count #BOUSWA https:\\/\\/t.co\\/fr3aglIFZx\"""
Sat Mar 18 18:03:09 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:10 ," AFC Bournemouth v Swansea City. @bournemouthecho @BmthEchoSport #BOUSWA https:\\/\\/t.co\\/ipdu3IRL36\"""
Sat Mar 18 18:03:10 ," RT @OfficialFPL: Goal - AFOBE (To be confirmed)\\nAssist - PUGH (To be confirmed)\\n\\nBournemouth 1-0 Swansea (31 mins) #FPL #BOUSWA\"""
Sat Mar 18 18:03:11 ," 31' Doelpunt Afobe (#bournemouth) #bouswa 1-0\"""
Sat Mar 18 18:03:11 , I'm having a very boring Saturday evening
Sat Mar 18 18:03:11 ," Arsenal training session - 2011 https:\\/\\/t.co\\/vmLQk39gpy\"""
Sat Mar 18 18:03:11 ," My bae Benik \\u2764\\u2764\\u2764 https:\\/\\/t.co\\/46MqZme9M4\"""
Sat Mar 18 18:03:12 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:03:12 ," RT @afcbournemouth: 31: Afobe picked the ball up in space just outside the box and he hits a low effort which takes a nick and flies past F\\u2026\"""
Sat Mar 18 18:03:13 ," Obro\\u0144cy Swansea zn\\u00f3w pokonali Fabia\\u0144skiego  #BOUSWA\"""
Sat Mar 18 18:03:20 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:03:21 ," Afobe scores.Bournemouth 1-0 Swansea #BOUSWA\"""
Sat Mar 18 18:03:23 ," KICK-OFF Attention now turns to #BOUSWA at the Vitality Stadium.\\n\\nFollow... https:\\/\\/t.co\\/KEoWv19sBs by #SEGUNADUAYI\\u2026 https:\\/\\/t.co\\/Ni4UIlC79D\"""
Sat Mar 18 18:03:25 ," GOOOAL! Benik Afobe opens the scoring with help of a massive deflection!\\n\\nCue floodgates!\\n\\n#BOUSWA\"""
Sat Mar 18 18:03:25 ," AFC Bournemouth v Swansea City. @bournemouthecho @BmthEchoSport #BOUSWA https:\\/\\/t.co\\/BJq4DQ30vI\"""
Sat Mar 18 18:03:26 ," Waooo that deflection and Bournemouth leads #BOUSWA\"""
Sat Mar 18 18:03:27 ," Confused as to why Bournemouth\\/Swansea was the half 5 kick off game https:\\/\\/t.co\\/nWfJErG7a2\"""
Sat Mar 18 18:03:27 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:29 ," RT @90min_Football: GOOOAL! Benik Afobe opens the scoring with help of a massive deflection!\\n\\nCue floodgates!\\n\\n#BOUSWA\"""
Sat Mar 18 18:03:30 ," RT @90min_Football: GOOOAL! Benik Afobe opens the scoring with help of a massive deflection!\\n\\nCue floodgates!\\n\\n#BOUSWA\"""
Sat Mar 18 18:03:31 ," Should have been an OG #bouswa @OCOKEMOS\"""
Sat Mar 18 18:03:32 ," against the run of play that - @SwansOfficial been the better side! #bouswa #cherries #AfcB #SwanseaCity\"""
Sat Mar 18 18:03:34 ," Alfie Mawson just can't stop scoring goals... #bouswa https:\\/\\/t.co\\/bAKSfWKpCb\"""
Sat Mar 18 18:03:37 , 31: Jeu en triangle avec Pugh
Sat Mar 18 18:03:38 ," \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:03:40 ," LIVE: Bournemouth vs Swansea City https:\\/\\/t.co\\/zKbWXCcfOi\"""
Sat Mar 18 18:03:40 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:42 ," Third game in a row Fernandez has sold himself and cost us a goal. #BOUSWA #Swans\"""
Sat Mar 18 18:03:42 ," Wilshere gets Bournemouth player of the month then gets benched...something not right there #BOUSWA #afc #wilshere\"""
Sat Mar 18 18:03:45 ," RT @btsportfootball: Afobe puts the hosts ahead with his strike taking a big deflection. 1-0. #BOUSWA https:\\/\\/t.co\\/o7JVuDi2sG\"""
Sat Mar 18 18:03:45 ," Eddie stuck with Afobe and gets his reward. I hope he's credited with the goal. He deserves it. #BOUSWA #afcb\"""
Sat Mar 18 18:03:45 ," RT @OfficialFPL: Goal - AFOBE (To be confirmed)\\nAssist - PUGH (To be confirmed)\\n\\nBournemouth 1-0 Swansea (31 mins) #FPL #BOUSWA\"""
Sat Mar 18 18:03:45 ," GOAL! #BOUSWA 1-0 #Afobe scores #AFCB take the lead. Trade #BPL #Inplay https:\\/\\/t.co\\/Ej2XGcIZPp your capital is at\\u2026 https:\\/\\/t.co\\/pDcgUOlNy4\"""
Sat Mar 18 18:03:45 ," Le congolais Benik Afobe \\ud83c\\udde8\\ud83c\\udde9 ouvre le score pour Bournemouth face \\u00e0 Swansea et marque ainsi son 4\\u00e8me but en Premier\\u2026 https:\\/\\/t.co\\/gITnyvdbtw\"""
Sat Mar 18 18:03:50 ," Definitely a Mawson own goal. Afobe's shot was woeful. #bouswa\"""
Sat Mar 18 18:03:51 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:52 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:03:54 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:03:54 ," RT @90min_Football: GOOOAL! Benik Afobe opens the scoring with help of a massive deflection!\\n\\nCue floodgates!\\n\\n#BOUSWA\"""
Sat Mar 18 18:03:58 ," If your arms are above your head how can you NOT give a penalty? #bouswa\"""
Sat Mar 18 18:03:59 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:02 ," AFC Bournemouth v Swansea City. @bournemouthecho @BmthEchoSport #BOUSWA Afobe scores! https:\\/\\/t.co\\/nn2M8jtCFZ\"""
Sat Mar 18 18:04:04 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:07 ," GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:04:07 ," premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:04:10 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:11 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:11 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:04:14 ," GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:04:19 ," Bournemouth have the advantage - they're 5\\/1 to win 2-0 #BOUSWA\\n\\n\\u27a1\\ufe0f https:\\/\\/t.co\\/7kHC3nXX73 https:\\/\\/t.co\\/nXh3Vhdtzo\"""
Sat Mar 18 18:04:20 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:04:22 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:04:22 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:04:23 ," Goal! Bournemouth 1-0 Swansea (Mawson OG 31) https:\\/\\/t.co\\/tKnFgGxVFL\"""
Sat Mar 18 18:04:23 ," Are we watching the same match???? https:\\/\\/t.co\\/OKJhisuULx\"""
Sat Mar 18 18:04:24 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:24 ," #OelPranataTweet LIVE: Bournemouth vs Swansea City https:\\/\\/t.co\\/LlYvDHEtWT #Retweet #Fav https:\\/\\/t.co\\/KnM7Ypjd56\"""
Sat Mar 18 18:04:25 ," #PremierLeague https:\\/\\/t.co\\/iXAUMQCQ5F\"""
Sat Mar 18 18:04:26 ," RT @AmeriGunner: Arsenal training session - 2011 https:\\/\\/t.co\\/vmLQk39gpy\"""
Sat Mar 18 18:04:27 ," RT @AfricaFootDaily: Le congolais Benik Afobe \\ud83c\\udde8\\ud83c\\udde9 ouvre le score pour Bournemouth face \\u00e0 Swansea et marque ainsi son 4\\u00e8me but en Premier\\u2026 \"""
Sat Mar 18 18:04:27 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:04:27 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:04:28 ," Isso! Isso! https:\\/\\/t.co\\/bLRSFtiNTg\"""
Sat Mar 18 18:04:28 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:28 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:30 ," RT @CorinDailyEcho: AFC Bournemouth v Swansea City. @bournemouthecho @BmthEchoSport #BOUSWA Afobe scores! https:\\/\\/t.co\\/nn2M8jtCFZ\"""
Sat Mar 18 18:04:31 ," RT @premierleague: KICK-OFF Attention now turns to #BOUSWA at the Vitality Stadium.\\n\\nFollow Matchday Live \\ud83d\\udc49 https:\\/\\/t.co\\/TGrPCVKoHx https:\\/\\u2026\"""
Sat Mar 18 18:04:31 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:31 ," RT @guardian_sport: Goal! Bournemouth 1-0 Swansea (Mawson OG 31) https:\\/\\/t.co\\/tKnFgGxVFL\"""
Sat Mar 18 18:04:33 ," Nice going Afobe! Keep your asses up on that table @afcbournemouth! #UpTheCherries #BOUSWA\"""
Sat Mar 18 18:04:34 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:04:34 ," RT @BBCSport: GOAL!\\n\\nBenik Afobe's strike takes a big deflection and wrong-foots the keeper.\\n\\nBournemouth 1-0 Swansea\\nLive\\u2026 \"""
Sat Mar 18 18:04:37 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:04:37 ," RT @Fpl_Updates: GOAL to Bournemouth 1-0\\nAfobe with the goal\\nPugh with the assist\\n#BOUSWA\"""
Sat Mar 18 18:04:42 ," RT @BBCSport: GOAL!\\n\\nBenik Afobe's strike takes a big deflection and wrong-foots the keeper.\\n\\nBournemouth 1-0 Swansea\\nLive\\u2026 \"""
Sat Mar 18 18:04:45 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:46 ," AFC Bournemouth v Swansea City. @bournemouthecho @BmthEchoSport #BOUSWA 1-0 https:\\/\\/t.co\\/UKLk24pMVb\"""
Sat Mar 18 18:04:46 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:48 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:04:51 ," AFC Bournemouth v Swansea City live stream and team news \\u2013 Premier League match coverage on talkSPORT  | https:\\/\\/t.co\\/z8bhyRWtvy\"""
Sat Mar 18 18:04:52 ," Again Fernandez runs out. Again Fernandez misses his tackle. Again the striker runs into the gap left by Fernandez\\u2026 https:\\/\\/t.co\\/hg9HWfTK1l\"""
Sat Mar 18 18:04:52 , Goal!  Bournemouth 1
Sat Mar 18 18:04:54 ," RT @BOU_TR: GOOOLLL GOOLLLL GOOLLLL AFOBE!! \\n#BOUSWA https:\\/\\/t.co\\/J1KRa54R4H\"""
Sat Mar 18 18:04:54 , Goal!  Bournemouth 1
Sat Mar 18 18:04:55 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:04:58 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:05:01 ," El ganador del partido AFC Bournemouth - Swansea City es B. Afobe https:\\/\\/t.co\\/FccMq9cSzf\"""
Sat Mar 18 18:05:01 ," RT @BBCSport: GOAL!\\n\\nBenik Afobe's strike takes a big deflection and wrong-foots the keeper.\\n\\nBournemouth 1-0 Swansea\\nLive\\u2026 \"""
Sat Mar 18 18:05:02 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:05:02 ," RT @BBCSport: The Last seven matches between Bournemouth &amp; Swansea have seen 30 goals.\\n\\n0-0 after 10 mins https:\\/\\/t.co\\/7KMVJNSzB2\\u2026 \"""
Sat Mar 18 18:05:03 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 18:05:03 ," Mike dean is blind!! hand ball Swansea city robbed already !!\"""
Sat Mar 18 18:05:04 ," RT @guardian_sport: Goal! Bournemouth 1-0 Swansea (Mawson OG 31) https:\\/\\/t.co\\/tKnFgGxVFL\"""
Sat Mar 18 18:05:03 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 18:05:05 ," GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:05:09 ," AFC Bournemouth 1 - 0 Swansea City https:\\/\\/t.co\\/6Dp0EUCkRe\"""
Sat Mar 18 18:05:10 ," RT @OfficialFPL: Goal - AFOBE (To be confirmed)\\nAssist - PUGH (To be confirmed)\\n\\nBournemouth 1-0 Swansea (31 mins) #FPL #BOUSWA\"""
Sat Mar 18 18:05:11 ," Between the #IrevEng game and waiting on this #bouswa game for a bet my nerves are shot \\ud83d\\ude48  #BetOfTheDay https:\\/\\/t.co\\/YyOkoLXbj0\"""
Sat Mar 18 18:05:12 ," 1-0 Kazand\\u0131 \\u2705 https:\\/\\/t.co\\/vDqhIXI9tc\"""
Sat Mar 18 18:05:14 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:05:15 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:05:15 , 36: Great effort by Sigurdsson
Sat Mar 18 18:05:15 ," Great strike from Sigurdsson! Corner to Swansea #BOUSWA\"""
Sat Mar 18 18:05:16 ," RT @premierleague: KICK-OFF Attention now turns to #BOUSWA at the Vitality Stadium.\\n\\nFollow Matchday Live \\ud83d\\udc49 https:\\/\\/t.co\\/TGrPCVKoHx https:\\/\\u2026\"""
Sat Mar 18 18:05:17 ," AFC Bournemouth v Swansea City. @bournemouthecho @BmthEchoSport #BOUSWA cherries celebrate. https:\\/\\/t.co\\/WIXx5LxsMO\"""
Sat Mar 18 18:05:17 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 18:05:17 ," What a shot sigurdson!! #BOUSWA\"""
Sat Mar 18 18:05:19 ," That Josh King goal would have been nice! Looks like this game is all done. #BOUSWA #FPL\"""
Sat Mar 18 18:05:20 , Ireland NEW Trending Topics: Itoje
Sat Mar 18 18:05:24 ," AFC Bournemouth v Swansea City live stream and team news \\u2013 Premier League match coverage on talkSPORT\\u2026 https:\\/\\/t.co\\/zpH4LR1hfs\"""
Sat Mar 18 18:05:27 ," RT @kortru2: #IrevEng #FRAvWAL #BOUSWA #SGEHSV #svwrbl #KOEBSC #TSGB04 #WOBD98 #FRAPDG #FCNOGCN #TFCSRFC #TorinoInter #Agnelli https:\\/\\/t.co\\u2026\"""
Sat Mar 18 18:05:29 , RT @afcbournemouth: \\ud83d\\udd01 \\n\\nOur first sub. Wilshere is on for Fraser
Sat Mar 18 18:05:32 , Wow
