Date.Created,Text
Sun Mar 12 17:47:50," Burnley are absolutely hopeless.\"""
Sun Mar 12 17:47:51, Oddsen p\\u00e5 at han nye p\\u00e5 Burnley som nettopp kom innp\\u00e5 utligner p\\u00e5 overtid? Bare \\u00e5 sett hus
Sun Mar 12 17:47:51," Beautiful chance there by Can and Mane! #LIVBUR #LFC \\ud83d\\udd34\\u26bd\"""
Sun Mar 12 17:47:52," When was last time Liverpool brought a good youngster through ? \\ud83d\\ude12\"""
Sun Mar 12 17:47:52," Dagens sensasjon er et faktum: Liverpool vinner en kamp som de normalt skal vinne! #2pl #YNWA\"""
Sun Mar 12 17:47:52," \\u0648\\u0627\\u062a\\u0633 \\u0627\\u0628 0577472832 https:\\/\\/t.co\\/qVM7G2r0lW\\n#YNWA\\n#LIVBUR\\n#\\u0628\\u0631\\u0634\\u0644\\u0648\\u0646\\u0647_\\u062f\\u064a\\u0628\\u0648\\u0631\\u062a\\u064a\\u0641\\u0648\\n#\\u062d\\u0627\\u064a\\u0644_\\u0627\\u0644\\u0627\\u0646\\n#\\u0627\\u0644\\u0645\\u062f\\u0647\\u0627\\u064429\\n4TU5\"""
Sun Mar 12 17:47:54," #twitterclarets Liverpool are killing the game. If it was easy to just create chances we'd do it\\ud83d\\ude34 people dont realize how difficult it is\"""
Sun Mar 12 17:47:55," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:47:55, Babak Pertama
Sun Mar 12 17:47:55," RT @RougeDevil7: Heaton v United = Neuer\\nHeaton v Liverpool = Bravo\"""
Sun Mar 12 17:47:56," @yashasvilv Not for Liverpool dude. We fuck up everytime when we go too gung ho. This is very sensible. We should see the game off\"""
Sun Mar 12 17:47:56," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:47:57," RT @LFCphoto: Emre. #LFC #LIVBUR https:\\/\\/t.co\\/FSVyH978Fo\"""
Sun Mar 12 17:47:57," Lucas Leiva t\\u00e1 a uma d\\u00e9cada j\\u00e1 no Liverpool\"""
Sun Mar 12 17:47:58," RT @OptaJoe: 1 - Georginio Wijnaldum's equaliser came through Liverpool's first shot on target of the game. Patience.\"""
Sun Mar 12 17:47:58," RT @SwoopTransfer: Remember when Liverpool fans actually believed Origi was better than Lukaku. \\ud83d\\ude48\\ud83d\\ude02 https:\\/\\/t.co\\/SbpgEx2xSh\"""
Sun Mar 12 17:47:58," RT @JOE_co_uk: Emre Can fouls a Burnley player. Yellow card for Granit Xhaka.\"""
Sun Mar 12 17:47:58," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:47:58, RT @LFCShare_: EMRE
Sun Mar 12 17:47:59," RT @thisisanfield: 4 mins added time.\\n\\nhttps:\\/\\/t.co\\/ArFCwvMjIY\"""
Sun Mar 12 17:47:59," UPDATE - #LIVBUR\\n\\nMinit 90 + 4\"""
Sun Mar 12 17:47:59," @FootyAccums And Burnley can't get a corner\"""
Sun Mar 12 17:47:59, @AlanVidela99 @BraianSalas10 tampoco creo eso que dec\\u00eds que en el Liverpool no figuraba
Sun Mar 12 17:48:00, We can't all live in LIverpool mate
Sun Mar 12 17:48:00," Burnley have only 2 away points one of which was against us \\ud83d\\ude02\\ud83d\\ude02\"""
Sun Mar 12 17:48:00, My mum dropped me off at Preston station 50 minutes early and I left my coat in Liverpool
Sun Mar 12 17:48:01," RT @thisisanfield: 4 mins added time.\\n\\nhttps:\\/\\/t.co\\/ArFCwvMjIY\"""
Sun Mar 12 17:48:01," El portero salva al Burnley del 3eroo #LiverpoolCL\"""
Sun Mar 12 17:48:01," 5\\/1 #LFC to beat Burnley\\n+MONEY BACK AS A FREE BET IF YOU LOSE\\n\\u27a1https:\\/\\/t.co\\/ZR2V4r5leH\\n#FACup https:\\/\\/t.co\\/1JUlZsHxNL\"""
Sun Mar 12 17:48:01," Bloody #Burnley only 1 corner FFS\"""
Sun Mar 12 17:48:01," Poor pass from Clyne. No doubt Lucas will get blamed if Burnley score from it tho\"""
Sun Mar 12 17:48:02," RT @meseemajaswal: Can anyone solve this equation: @LFC struggle against teams in the bottom half + @BurnleyOfficial NO away wins all\\u2026 \"""
Sun Mar 12 17:48:02," Ragged it #Liverpool \\ud83d\\udca9\"""
Sun Mar 12 17:48:02," Cmon Burnley\"""
Sun Mar 12 17:48:02," Burnley har nu 11 britiske spillere p\\u00e5 banen. Det er da en notits v\\u00e6rd p\\u00e5 tekst-tv? #LIVBUR #LFC\"""
Sun Mar 12 17:48:02, Babak Pertama
Sun Mar 12 17:48:02," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:48:03," Kang equaliser dpt gak burnley ni cmonnn\"""
Sun Mar 12 17:48:03," #YNWA \\u26bd\\ufe0f\\u26bd\\ufe0f\\u26bd\\ufe0f #LIVBUR\"""
Sun Mar 12 17:48:03," it feels like the whole world hates us https:\\/\\/t.co\\/nqKXsRa5J3\"""
Sun Mar 12 17:48:04," Emre Can or Can't #LIVBUR\"""
Sun Mar 12 17:48:04, Liverpool holding the ball in the corner with Lallana
Sun Mar 12 17:48:04," FantasyGaffer FPLTeamTalk At this point given Liverpool's ass-backwards form against top sides it wouldn't surprise me. Still optimistic!\\ud83d\\ude1c\"""
Sun Mar 12 17:48:05," #premierleague #LIVERPOOL v #BURNLEY 2-1 *\\n2nd half ADDED TIME 4mins added #NOW \\n\\n#LIV #LFC #ANFIELD #LIVERPOOLFC #LIVBUR #LFCBUR #MATCH\"""
Sun Mar 12 17:48:05," Burnley 93rd minute equaliser on the cards here\"""
Sun Mar 12 17:48:05, RT BurnleyOfficial: 88 - Burnley sub and premierleague debut for Daniel_Agyei
Sun Mar 12 17:48:05, Babak Pertama
Sun Mar 12 17:48:05," RT @Wyvern_801: Burnley~~ keep~~~~ Fighting!!!!!! https:\\/\\/t.co\\/S7rNscEis2\"""
Sun Mar 12 17:48:05," RT @chrissafc1983: Burnley yet to win away in the league this season...... guess who they have away next??? #safc\"""
Sun Mar 12 17:48:06," Burnley deserve a point. Dont think Liverpool make top 4\"""
