"Date.Created","Text"
"Sun Mar 19 17:35:27 "," City fans are so classless booing one of their most successful players of all time James Milner ud d udc MatchdayMac t co yXI dfSbjG "
"Sun Mar 19 17:15:09 "," Great game this"
"Sun Mar 19 18:27:58 "," A thoroughly entertaining contest ends with a share of the points ud d udd ud d udd t co h NnHKMg q "
"Sun Mar 19 17:58:27 "," It was only a matter of time need that second goal LFC Come on"
"Sun Mar 19 18:03:24 "," Kevin De Bruyne Has registered assists in the Premier League this season"
"Sun Mar 19 18:46:33 "," It has everything but goals so far ud d udd ud d udd t co Qx Otj "
"Sun Mar 19 18:19:43 "," never easy watching is it "
"Sun Mar 19 18:16:02 "," Can t believe the fans are booing Milner"
"Sun Mar 19 18:28:52 "," ud d udcf It s still Man City Liverpool and as we head towards added time u n n u will someone have the final say MCILIV u "
"Sun Mar 19 17:19:13 "," HT ud d udd ud d udd n nEntertainment"
"Sun Mar 19 18:39:09 "," WHAT THE HECK is she putting inside n MCILIV n t co e QnkfuWQY "
"Sun Mar 19 17:44:00 "," u df u eb u ca u fc uff uff uff ud c udf ud c udf ud c udf t co LwZeDDoExb "
"Sun Mar 19 18:19:43 "," a draw is decent "
"Sun Mar 19 17:38:35 "," Result n shots for City for LFC in first half n for Aguer n for defenders "
"Sun Mar 19 18:23:28 "," Five Manchester City players around Oliver after he finally gives penalty FA will presumably charge club for not contro u "
"Sun Mar 19 17:16:29 "," This fucking ref Booked LFC players when City players roll around Emre Can gets up after getting studs in his chest Wa u "
"Sun Mar 19 18:24:39 "," ud d ude ud d ude ud d ude ud d ude Ultimate L t co UxfaVgm St "
"Sun Mar 19 17:41:08 "," GOAL Man City Liverpool mins James Milner slots home from the spot after Clichy had fouled Firmino MCILIV "
"Sun Mar 19 17:11:57 "," u ab u d u b u a u ed u u f u f u u u b u a u u MANCITY MCILIV JSPOFOOTBALL "
"Sun Mar 19 18:49:52 "," Man City e Liverpool empatam a com golos de Milner e Aguero MCILIV t co yHxQiWINw "
"Sun Mar 19 17:27:06 "," there will be goals nd half red ones hopefully "
"Sun Mar 19 17:00:18 "," The first claim Don t think this was a penalty Next one definitely was t co B UpeDcM "
"Sun Mar 19 18:20:34 "," can you score please "
"Sun Mar 19 18:26:52 "," Got to be Emre Can s best performance for LFC Thought he was immense today "
"Sun Mar 19 18:14:19 "," MCILIV ud c udf f "
"Sun Mar 19 17:34:22 "," We re back under way at the Etihad MCILIV "
"Sun Mar 19 18:06:48 "," PL ud c uddec ud c udde MAN CITY LIVERPOOL n nGOOOOOOOAAAAAL DE MILNER n n MCILIV t co IwM TiKfVX "
"Sun Mar 19 17:00:03 "," Top n MCILIV n TOTSOU n Harry Winks n Milner n Southampton "
"Sun Mar 19 17:46:34 "," Cool abah dia t co G CKJT mFU "
"Sun Mar 19 17:58:52 "," Should be a fun minutes at the Etihad manCity lfc "
"Sun Mar 19 16:40:55 "," WHAT THE HECK is she putting inside n MCILIV n t co g FBu eGO "
"Sun Mar 19 18:22:25 "," u u f c u u u b u u e a u c u c lfc "
"Sun Mar 19 18:32:50 "," Tamat perlawanan dgn keputusan hasil jaringan Milner dan Aguero setelah aksi minit terakhir yg mendebarkan u "
"Sun Mar 19 18:10:31 "," She s Beautiful n MCILIV n t co LpmrZVTTn "
"Sun Mar 19 18:18:33 "," WHAT THE HECK is she putting inside n MCILIV n t co ef paptj "
"Sun Mar 19 18:25:18 "," She s Beautiful n MCILIV n t co hmPRzTvwgd "
"Sun Mar 19 18:28:36 "," FT ud d udd ud d udd n nAn absorbing game at the Etihad as the points are shared cityvlfc mcfc t co S XFBiWETa "
"Sun Mar 19 17:53:08 "," Au choix ce dimanche midi u e la TV aux USA nJames Bond Quantum Of Solace sur ou Premier League MCILIV u t co psp QqjNQ "
"Sun Mar 19 18:37:32 "," City and LFC forwards bottled chance after chance like our forwards have done all season "
"Sun Mar 19 18:48:57 "," Since "
"Sun Mar 19 18:09:52 "," Dear god how LFC "
"Sun Mar 19 17:34:53 "," Lots of action but not much to enjoy in that half Distinct lack of overall quality So underwhelming MCILIV "
"Sun Mar 19 18:22:15 "," FelizDomingo Cr u f nica MCC LFC Los REDS u b sacan un valioso empate de visitante en el City of Manchester ambos mantienen sus posiciones "
"Sun Mar 19 18:38:04 "," If you re booing Milner you need to reassess your life Quickly MCILIV "
"Sun Mar 19 18:05:05 "," Ironic cheers from the MCFC fans as the linesman eventually gives us something MCILIV "
"Sun Mar 19 17:00:18 "," Yaya Toure slides in and catches Emre Can in the chest n n That has got to be a red card Savage n n MCILIV u "
"Sun Mar 19 17:18:53 "," Trading blows left right and centre MCILIV YNWA "
"Sun Mar 19 17:29:00 "," What a monumental miss Sterling must be working undercover MCILIV "
"Sun Mar 19 18:27:35 "," u a Finaliza el partido en Manchester "
"Sun Mar 19 18:35:15 "," Can again was boss in the middle Pep was smart to change Yaya Toure LFC not forgotten that sexy pass to Bob for the PK "
"Sun Mar 19 17:11:21 "," God forbid sterling ever scores against lfc "
"Sun Mar 19 17:22:22 "," Proud see Hosting LFC Legend Souness amp ex player book launch u "
"Sun Mar 19 17:45:06 "," ud c udfc U s lose on penalties PLCup n n t co KxYYE kkpR "
"Sun Mar 19 16:42:21 "," Live Stream ManchesterCity vs Liverpool n nAndroid ud d udcf HD n t co hXkFmJd n nPc ud d udcbbIOS ud d udcf u t co i Q fMLeq "
"Sun Mar 19 18:48:14 "," Great game Emre outstanding Anyone says different plays to much FIFA LFC decent point top "
"Sun Mar 19 18:05:48 "," ud d udd u ufe f n u b ufe f u bd ufe f ud d udd n MCILIV t co RsiD Zwkze "
"Sun Mar 19 17:31:13 "," WHAT THE HECK is she putting inside n MCILIV n t co x nRKXhYfb "
"Sun Mar 19 18:54:48 "," Three quick things from Manchester City s draw with Liverpool MCILIV t co PeApnQaNtj "
"Sun Mar 19 18:18:15 "," La sortie de San u e est u e trange tant l allemand a fait des dif dans ce match MCILIV "
"Sun Mar 19 17:54:57 "," Solid start to the second half n nLallana pulls it back for Sadio"
"Sun Mar 19 17:43:00 "," SECOND HALF City get us under way again cityvlfc mcfc n n ud d udd ud d udd t co VntTklwrT "
"Sun Mar 19 17:25:27 "," ud d udcf No shortage of excitement at the Etihad but it s Man City Liverpool u somehow mins MCILIV t co skmGU u "
"Sun Mar 19 18:32:37 "," WHAT THE HECK is she putting inside n MCILIV n t co NzqUWHuxSc "
"Sun Mar 19 18:29:20 "," RT BoringMilner It s BoringMilner"
"Sun Mar 19 18:28:20 "," Merci u e et de laisser une petite chance u e MCILIV "
"Sun Mar 19 18:25:56 "," u e u e b u e u e u e c u e u e u e u e u e u e u e u e u e u e u e u e u e u e t co krTcIjFzcp "
"Sun Mar 19 17:19:08 "," Go Reds u bd ud d udd "
"Sun Mar 19 17:46:35 "," LIVE MATCH Menit "
"Sun Mar 19 17:27:31 "," MANE will score goals in th second half Goodbye for the next hour "
"Sun Mar 19 17:58:21 "," Aguero empata o cl u e ssico na Inglaterra C u e mera vai pra torcida e camisa do aparece ManCity x Liverpool "
"Sun Mar 19 18:25:10 "," Not going to blame Lallana Should ve scored but he had a great game in midfield MCILIV "
